pvalue_cutoff,fc_cutoff
2.82645562464669e-05,0.193919642830772
#######
Gene,P-value,Fold_Change
GMEB1,0.305563060708566,-0.0083625361473425
GMNN,8.6765476213139e-07,0.147532868650188
GMPS,0.00183154348054545,0.0222144191851319
GNAI3,0.705743237973851,-0.00311273064335849
GNL3,0.0017389676350961,0.0509400663768211
GNPTAB,1.10999054360181e-14,0.0784083043845452
GOLM1,6.12274428827179e-06,0.142833794610751
GOPC,3.10210450897693e-07,-0.0643039221796968
GORAB,0.00358223660106286,0.0514858036129855
GORASP1,0.000452381699713915,0.0361285148589174
GPR37,0.00150549545721282,0.214871288832696
GPR37L1,0.250451855816766,-0.0287262794504528
GPX1,2.92248148959393e-09,0.130448077087316
GRB2,0.00163634855247794,0.0394123594721281
GRIA1,4.79287815327835e-07,-0.835940433492053
GRIK2,0.189989098285073,0.0909788476013822
GRIN1,1.47433335504241e-09,2.56849149104226
GRIN2D,2.24280400319469e-07,1.03623550670494
GRM5,0.125333058888681,0.181458591479734
GSK3B,1.35803036054603e-10,0.0705603560403358
GSTP1,7.39827645825955e-22,0.115936885745287
GUCD1,5.02691391868293e-08,0.0552918831892968
GUCY1A2,1.70717990367598e-12,-0.33119142809158
H2AFX,2.31902438594432e-12,0.283082193320698
H2AFZ,1.21858451249119e-06,0.0722166333839711
HACE1,1.14688471903358e-11,-0.126466926412943
HBP1,2.36364969995117e-08,-0.110009720806111
HDAC1,1.71887000567852e-08,0.0442643442907267
HDAC2,1.01467144874661e-12,0.0583794614267625
HDAC3,0.138851575496067,0.00821761131251364
HDAC6,0.00452044250300212,-0.0202917932217694
HDAC7,0.0194226644292708,0.0332915110201948
HECTD1,0.0558770638753206,0.00723794178667791
HECTD2,6.45315364543205e-16,-0.173613263807096
HECTD3,0.00107024003525659,0.0550082865955783
HECW1,0.00457055435732132,0.275916949293115
HECW2,1.12883766820537e-06,-0.203610326755812
HERC1,1.85574860239334e-14,-0.111488546569893
HERC2,0.00193502338293961,-0.0162656779900856
HERC4,0.168490085006889,-0.00772142547548738
HERC5,2.20926108932002e-17,-0.320445188582037
HERPUD1,0.222458421133249,0.0207421955658083
HEXIM1,0.0739739857244562,-0.0186698209268292
HEY2,0.37974141374395,-0.0438158345527131
HGS,2.50251199629404e-10,0.0693876482469045
HIBADH,0.0238516787033666,-0.0245200015374878
HIF1A,2.00002478831343e-05,0.116286811882631
HIF1AN,0.940521912310183,-0.00049335590700661
HIF3A,3.35168120858521e-07,-0.426701412168442
HIP1,3.99797331079533e-05,0.0525893315606241
HIPK1,0.0122193803758941,0.0173340244959399
HIPK2,3.00122839827723e-09,0.153125847282595
HIST1H2AB,4.81396623437674e-09,0.435986569485788
HIST1H2AC,0.853671738025492,-0.0017006554801573
HIST1H2AH,4.48550377230172e-08,0.321849033577808
HIST1H2AJ,3.46441149920401e-07,0.570490805210259
HIST1H2AM,8.27266104540926e-08,0.563440198872911
HIST1H2BJ,6.45955385335959e-12,0.216274723046074
HIST2H2AB,0.000961095359750062,0.0579830962000436
HIST3H2A,3.95218220815648e-10,0.259156134896502
HK1,6.29967311152057e-05,0.0479779622871934
HK2,4.8776238438537e-10,0.466580597994292
HLA-DQA1,0.253508227521835,0.0302507818768047
HLA-DQB1,0.0343633267894387,0.0682040673077107
HLA-DRA,0.11423365153071,0.0231630868691077
HLA-DRB1,0.0666001069784369,0.027656186879494
HLA-DRB3,0.308770148344062,-0.213835872151855
HLA-DRB4,0.329146992095278,0.216143938024625
HLA-DRB5,0.896675120448511,0.0240869015144995
HLTF,0.578817478274357,0.00584029457747448
HMG20B,6.4979694104837e-09,0.0884160699280421
HMGCR,4.48609803183222e-05,0.127044981543381
HNRNPD,0.00482386210557195,0.0251269955253943
HNRNPF,8.31018191040897e-07,0.0675591425477844
HOMER2,3.89097067170731e-05,0.359776672028982
HRAS,3.0289401981325e-08,0.0877193617827343
HSD17B10,6.69141344252453e-09,0.0789085277620818
HSF1,0.00042555621690017,0.0421228420092099
HSP90AA1,1.14663665463943e-14,0.0891174446750322
HSPA1A,2.29278977456706e-06,-0.114363057069741
HSPA2,0.00955834792235615,-0.0855922629118866
HSPA4,3.45976881863211e-07,0.065515719130008
HSPA5,1.57454736652207e-09,0.11920900690407
HSPA8,4.67151054936908e-06,0.0527851251811451
HTR2B,4.45529809944044e-06,-0.306945692598986
HTT,4.02571311108929e-07,0.0416501898223527
HUWE1,0.000416259081837695,0.0204744160181631
ICAM1,0.0272032556562397,0.0826813546194014
ICOS,0.0311487720713054,0.171214293651971
ID1,0.00340997429027663,-0.077966275817078
ID2,0.00803980666822151,-0.0560587282678884
ID3,4.10612822189048e-10,-0.177734127104781
IDS,2.77210896576932e-07,-0.0817717384448846
IER3,0.567876031388379,0.0182342674189786
IFI16,3.37221602136334e-08,-0.123565691253919
IFI27,8.89418202347389e-05,0.119762820494237
IFIH1,0.00245520637769515,0.0454413356024768
IFITM3,5.74085118418595e-05,-0.0601295922675695
IFNAR1,0.00577818587098161,0.0171326895467474
IFNGR1,3.76711219632658e-05,-0.0591640630541042
IGBP1,1.12112512860297e-11,-0.0638098542985586
IGF1R,0.056187088595545,-0.0256252172768994
IGF2BP3,5.16344330235835e-20,0.464621059867074
IGFBP2,3.60305097330711e-05,0.185732486314852
IK,0.0410038753809379,-0.0148204827797591
IKBKB,0.134531988674626,-0.00862589865063867
IKBKE,1.53749603052965e-07,0.369490210744697
IKBKG,0.587659862419377,-0.00520439039913123
IKZF1,0.955188194500999,0.00141903639523422
IKZF3,0.0758163755374306,0.0235372091661423
IL10RA,0.283821505042246,-0.025115957312992
IL17RB,0.0511996939470841,0.0764687197386662
IL1RAP,0.000148109461044833,0.088939474089246
IL1RL1,4.54689932312809e-13,-0.730251884633501
IL1RL2,0.22614707478943,0.139823166440454
IL22RA1,0.00029065123298092,0.618851057162678
IL2RG,1.34340909688552e-05,0.198463711245002
IL3RA,4.98601823192433e-07,-0.208041009958723
IL6ST,4.29851419350192e-11,-0.144268552233474
ILF3,5.80930616390507e-10,0.0591620724681441
IMPACT,0.964920664152336,0.000619735069652627
INF2,3.1890053816569e-05,0.0764873517132054
ING2,3.04853777466081e-07,0.113722193722082
ING3,1.46258609168105e-07,-0.11646090792033
ING4,0.124128078007744,-0.0292594386387108
INPPL1,9.61809306574052e-08,0.0489805180876535
INSIG1,0.729641807973653,0.00692384427718862
INSR,7.12968469330311e-11,-0.155450455117695
IRAK1,2.13445265050054e-11,0.162352518618009
IRAK4,0.00372275233477945,0.0202805557235375
IREB2,0.216316739575895,-0.00943230806272677
IRF1,0.00435352045507002,0.0537001932036127
IRF2,0.455142395941738,-0.00819643228584654
IRF3,0.0655911552896115,0.0176319376755907
IRF5,1.22614540414413e-05,0.164564529172068
IRF7,4.67311793797208e-07,0.179324055965844
IRF8,0.263809510720843,0.0367334237705532
IRS1,2.56378981038232e-13,-0.203897777458828
IRS2,6.70332190264916e-09,-0.300878540830785
ISL1,2.68682863120458e-10,-1.27321940049007
ITCH,0.0395459527555855,0.011131114635901
ITGA2B,0.573403833531702,-0.0263429554304944
ITGA5,1.22605455477753e-05,-0.193990168134892
ITGB1,0.000217076168524907,-0.0359853026822083
ITGB3BP,0.86952884334236,0.00415859936738183
ITK,0.12660283513351,-0.077638945560806
ITPR1,1.9797769119854e-17,-0.300008348742871
ITPR3,1.82387673760621e-12,0.208264467785223
ITSN1,2.96239471649054e-07,-0.0832272200215791
JADE1,0.000201023991928919,-0.0707613389585231
JAG1,2.90081505605797e-07,-0.0566613739529136
JAK1,6.58496921846578e-12,-0.0654195960885646
JAK2,5.53776947668215e-10,-0.148847031757231
JAK3,1.04070081929129e-06,0.115366398227321
JKAMP,0.23948193589479,-0.0115591150862517
JMY,1.96010908630119e-05,-0.0990188659014928
JUN,1.72970981177911e-06,-0.161287771474826
JUNB,0.000957588270064424,-0.179865367158182
KANK1,1.36648948924102e-10,-0.136129921522729
KAT2A,0.000645228945794643,-0.0383349164041067
KAT2B,9.40824472409627e-06,-0.107659721378511
KAT5,1.46131878830854e-08,-0.0675337048976181
KATNA1,3.67658563100675e-05,-0.057456882752668
KCNA3,0.0655315887666153,-0.0643650630230925
KCNA4,3.9441797619124e-05,-1.16153271652017
KCNH1,9.03201333669432e-10,-0.271314299232224
KCNH2,6.4818676870486e-13,-0.488511196023463
KCNJ1,0.248094401941134,-0.199097346566624
KCNJ2,0.0526560201834569,0.0606324756470817
KCNMB1,3.7194284441125e-31,-0.801454117198691
KCTD10,3.20223024777968e-08,-0.111428806351344
KCTD11,0.362462470949656,0.011059652905538
KCTD13,0.000212537562553311,0.058549766944143
KCTD17,5.14864345188646e-12,-0.209600081244235
KDM2A,1.9373342336913e-05,0.0316728224643432
KDM2B,1.47847289828236e-11,0.0687551851566157
KDM3A,0.0092463523680689,0.0281119451808709
KDM4A,3.70642879541903e-06,0.0768038084420239
KDM4B,1.42082286950036e-12,0.0850910023868372
KDM5C,3.04747250794814e-05,0.0283239658639292
KDR,8.20283093131546e-12,-0.312924900209494
KEAP1,0.00742207821989233,0.0158390552448244
KHDRBS3,0.895419081035285,-0.00397901494579633
KHSRP,1.07757647678329e-10,0.0840049063917032
KIF15,1.0987037913158e-09,0.482553277684623
KIF22,3.34102042574393e-16,0.178251774846947
KIF26B,1.2578218990419e-07,0.291872700085761
KISS1,1.37531845080576e-05,1.56805771375746
KIT,9.90725125495968e-15,-0.377368782378293
KITLG,7.0970663147873e-09,-0.218957529973616
KLF10,0.000136279222807457,-0.152393610371525
KLF13,0.269466087578522,0.0137833917186225
KLF15,9.81162309343737e-06,-0.340770623395223
KLF2,1.80223079414878e-13,-0.601418052821757
KLF4,8.40845471323119e-09,-0.328181585160117
KLF5,1.97609331449799e-08,0.292598404679111
KLHL10,1.84644881570135e-11,-0.851417926482148
KLHL11,0.000377346348891476,-0.040253365422847
KLHL12,0.000332940723212734,0.0289126919152389
KLHL13,6.94807198064523e-25,-0.303929094511523
KLHL15,0.000236614182054653,-0.143862547610988
KLHL17,3.69503021503932e-06,0.14447790268953
KLHL18,0.000926171241968479,0.0498867041248103
KLHL2,0.416318262760108,0.0129208495541131
KLHL20,8.57842188591282e-18,-0.121041176740916
KLHL21,1.39744150621662e-06,-0.0899967786724263
KLHL22,4.30184484174495e-06,-0.0621297142724808
KLHL25,0.00134183163307825,0.079128061636208
KLHL3,0.000237429659277967,-0.063961418535575
KLHL42,1.1683300075804e-09,-0.13010890499648
KLHL6,0.00039013490734401,0.123185025085808
KLHL7,0.108852824717677,-0.0158939162209562
KLHL8,0.00167988764795173,-0.04305385547194
KLHL9,8.70397098081236e-15,-0.0603455160384705
KMT2A,1.23857152388519e-07,-0.0690870942316297
KMT5A,0.149000831276154,-0.0180491692079201
KPNA1,0.224606814975865,-0.00854942398982184
KPNA2,1.4642830640743e-09,0.25513271912406
KRAS,8.03943439165984e-06,0.051164056403977
KRR1,4.17394106866938e-07,-0.0596337928809003
KRT36,0.293087793441229,0.252249457106489
KSR1,0.000317752404573928,-0.0933871781160707
L3MBTL2,0.0229774207801209,0.0162107859159053
LAMP2,0.00254878020742308,0.0326246885092818
LAPTM4A,2.97473925061938e-18,-0.13491215773435
LAPTM5,3.9217500461964e-06,0.0935163544838487
LAT,0.000552182789060003,-0.110101662430457
LATS1,3.51709691191164e-05,-0.0382171961769697
LATS2,9.00259549916767e-07,-0.237465443033141
LCK,0.00154116972272542,0.128302534560009
LCMT2,0.00339973021727525,-0.0698946256102819
LDB1,3.47167434682782e-07,-0.0433592915780192
LDB2,1.43667687331622e-24,-0.410901082967503
LDHA,7.89753610332229e-11,0.149316115510219
LDLR,0.0144525341297817,-0.0774532657167306
LEF1,0.00605951214342254,0.101603433061414
LGALS3BP,3.82257710543371e-10,0.100264653887273
LGMN,9.94051951472424e-08,0.100357371908241
LGR4,4.27809291234041e-07,0.150378449144018
LGR5,0.00019339258479888,0.370399293786239
LHX1,3.63212889511194e-08,3.09996093062257
LHX2,9.85492196991145e-13,2.84528917656043
LHX3,0.200885264257501,1.49736644048177
LILRB1,9.13956229341257e-09,0.223966148174455
LIMK1,5.87812732349551e-07,0.143625162409826
LIMS1,0.0349277539366715,0.0387837379564315
LIN28B,0.00170772771927793,1.12169200521808
LLGL1,8.43646042706115e-05,-0.0482737512975908
LMNB1,2.26303410278157e-10,0.3932096526135
LMO2,0.00102500126728648,-0.0662084579395708
LMO4,0.00014049247792721,-0.0447718292082619
LNPK,0.115126589642214,-0.0181197718103117
LNX1,4.16839206907506e-07,0.184731626003366
LNX2,3.34636083183427e-11,0.123196358055532
LPCAT1,3.52470570542218e-11,0.11301343734298
LPIN2,0.00206959051949689,0.030419856480655
LRIG1,3.57293529290747e-05,0.0797582307233768
LRP6,3.57385505273797e-10,-0.0503734684768773
LRP8,2.16620987543703e-11,0.260388956533181
LRRK2,4.48999738000542e-25,-0.344764556251923
LRSAM1,0.798374309219157,0.00291784826931352
LYN,1.93298783022821e-11,0.224694681696481
MACF1,2.54647193333793e-14,-0.0914448970130541
MAD1L1,0.000199988956853658,0.035337885890983
MAD2L1,7.83065926784836e-12,0.327638925577258
MAF,6.20734406817616e-13,-0.293851878500387
MAGEA3,0.000889599726134976,3.14047883939428
MAGEA6,0.0238449626384163,1.44443661471217
MAGED1,0.00300806256014617,0.0632659772419206
MALT1,0.200825291467858,0.0176562937563229
MAP1B,3.10676131697917e-05,-0.11257014586453
MAP1LC3A,2.29188623541417e-05,-0.117734198145773
MAP1LC3B,3.59690338156858e-05,-0.0692221589001636
MAP1S,2.81415053125407e-06,0.106016063842056
MAP2K4,0.60693672741792,-0.0034777424550394
MAP2K6,2.31813073946342e-07,0.214024990006132
MAP3K1,0.00180152343285183,0.0640636424949887
MAP3K10,0.258480116835651,-0.0133071806495182
MAP3K11,0.000468172277531663,0.0406835791848899
MAP3K12,1.3963503596719e-13,-0.201685245743714
MAP3K14,0.00290328095993115,-0.0899477475174866
MAP3K2,0.00325968640082958,-0.0251736919917072
MAP3K3,1.43260398347679e-14,-0.15872358787884
MAP3K5,0.364741849898626,-0.0255303507745812
MAP3K7,0.942530993277174,-0.000553924000235018
MAP3K9,3.57504892829948e-11,0.287712648297876
MAP4K1,0.00378050998159914,0.0960483204942646
MAP4K5,5.41164648188169e-08,-0.0785075550025471
MAPK1,0.013418276586088,-0.00963924607219235
MAPK10,1.23849547350965e-25,-0.414462021750031
MAPK11,1.04221841457802e-13,-0.253544909294635
MAPK3,3.09744352305673e-15,-0.142466599053328
MAPK8,0.0257658966071699,0.0201990872199209
MAPK9,0.142973935160239,0.0103799535167868
MAPKAPK2,0.660391675832424,0.00854183941949671
MAPRE2,1.98535188183251e-14,-0.153543522307058
MAPRE3,1.66308200646493e-10,-0.138313851510774
MAPT,1.56923233973218e-07,-0.252975978880389
MARK2,8.53887248521903e-13,0.155518460412585
MATK,0.000501100642464882,-0.16575051160443
MAVS,0.000417482983262642,0.0245938533563326
MCF2,0.684803938660018,-0.0284784546343053
MCL1,0.00372099003518294,-0.0594109528166511
MCM10,2.70838782518271e-08,0.814480243556091
MCM3,5.76752827710514e-07,0.0495643035234763
MCM7,2.05206722071353e-12,0.126528452114638
MDM2,1.44572007693126e-10,0.0960819056735023
MDM4,0.068041345138086,-0.0110851736178526
MED13,0.063619266085317,-0.0133048537993901
MED13L,8.50248362081734e-12,-0.0941539604551269
MED15,1.86770327511642e-05,0.0555755777192677
MEFV,0.430101313315965,0.00871229862414458
MET,6.32636155849747e-05,0.112211686145971
METAP2,0.003104444596549,-0.0247632008711656
MEX3B,0.00180811445310343,-0.156814844422849
MEX3C,0.0891356725187554,0.0143550007150628
MFHAS1,1.57858922021778e-08,0.159856235232897
MFN1,0.0371005422298147,0.0123151542265072
MFN2,8.85231783673836e-06,-0.0438535668694202
MGRN1,1.20857175038394e-05,0.0619074307825218
MIB1,0.000183865921162849,-0.0325969291657855
MIB2,7.22275159475422e-05,-0.0517892739298267
MID1,3.31809650523628e-15,-0.0832484074034796
MIS18A,8.65281793504129e-19,0.166938361754858
MKKS,0.602625998631499,-0.0064807047860711
MKRN1,3.15151523116646e-05,0.042204343392541
MKRN2,5.46890213998748e-07,-0.0449138052687403
MKRN3,0.667185124773142,0.127791728734547
MLANA,0.611805465145046,-0.0076182197561776
MLF2,7.9273554245104e-09,0.0480936272437757
MLST8,9.84371145324881e-08,0.0614339806469255
MLXIPL,4.47882353791463e-07,0.568835095566438
MMP1,6.12415964600106e-07,0.921098302528601
MOAP1,0.673957954098552,0.00426074305370605
MPG,0.000792230783146007,0.0412272277078096
MPL,0.000674191918773146,-0.130004836847895
MRPS7,4.85522787666266e-13,0.0677055512042162
MSL2,0.00159302036070687,-0.0280366350454169
MSN,1.06299607051626e-08,-0.0765794033129801
MST1,7.26553902301148e-05,0.157399680881428
MST1R,1.29963830816198e-13,0.414863958343619
MSX2,0.582929942030871,0.0519302062740743
MTA1,2.26619894311543e-11,0.0540713160786854
MTMR4,0.0354042285447848,0.023372231678664
MTOR,6.5750218290783e-12,0.0848872942496808
MTRNR2L1,0.197984000188005,0.686244253566706
MUC1,1.91616202104795e-08,0.431801950992028
MUL1,5.05792699853193e-05,-0.0238864372739958
MUSK,0.0865911666401587,-0.180214209448768
MUTYH,0.707091870618013,-0.00357403407111523
MXD1,0.0112124871793165,0.0473499803164827
MXI1,4.15563957314444e-07,-0.12755964309643
MYB,7.42297499772526e-07,0.442197779377721
MYBL2,8.16391259629412e-08,0.82847325127315
MYBPC2,0.0275197526895864,0.418401239982541
MYBPC3,0.2157191504247,0.285342547860025
MYC,0.00110647393666597,-0.132026296610635
MYCBP2,8.79309710200859e-10,-0.0613948721151685
MYCBPAP,0.516410798965336,-0.0286904458166051
MYCN,0.00148724036320239,0.347664464003105
MYD88,6.43809149994755e-12,0.135726766006256
MYF5,0.51461522739524,-1.6924222505372
MYL1,0.167955212021256,1.74881272406215
MYL2,0.176371836680232,1.019014230849
MYLIP,4.87338914448524e-05,-0.0834789158402125
MYLPF,0.342331502140184,-0.114933960032753
MYOCD,1.02934206347458e-31,-0.836868964368986
MYOG,0.000279562220556289,1.97079641135191
MYOT,2.80870654185159e-06,-0.808275821407912
N4BP1,0.0124154153102363,0.0509572235034952
NAB2,9.66717562307549e-08,-0.166132687255637
NABP2,3.87563634372075e-05,0.0394131980083174
NAE1,0.553150051622931,-0.00485388662654307
NANOG,0.726518425745018,0.00495215929704917
NANOS1,0.839168040615228,0.00706318682188112
NANOS2,0.724420269923407,-0.665747453393756
NAT10,9.18346275842059e-05,0.0307118034598535
NBN,0.506776329635456,-0.00502997201926814
NCL,0.49789172996589,0.00448618296611292
NCOA3,8.37560506802254e-07,0.0304408259376974
NCOR1,9.91669375795191e-07,-0.0288930282908191
NCSTN,6.58670269274702e-09,0.1276318615414
NDC80,1.68239442029004e-08,0.178765851584525
NDFIP1,0.63091233731725,-0.00273545256265662
NDFIP2,2.49101638684137e-06,0.108488000935857
NDOR1,5.37315454775947e-09,0.191517213326315
NEDD4,5.38910884234668e-23,-0.282571656836895
NEDD4L,2.2956627025633e-08,0.0995341868870461
NEDD9,0.0983729136854894,-0.0460756924896946
NEFL,0.27388268834224,0.326156071559084
NEFM,5.7868601348666e-08,-1.29594152503627
NEK10,8.49985740144987e-09,0.385085695228166
NEK2,6.07186421729652e-12,0.438387513471192
NELFCD,5.16536939049813e-12,0.0778908225522077
NEURL1,2.10072092472978e-13,-0.783065911194277
NEURL1B,3.59966473791497e-08,-0.198089766292676
NEURL2,1.35980505467737e-08,-0.297733209111714
NEURL4,0.00130588718707511,-0.0279073799387128
NEUROD2,0.697205563840582,0.179674348095063
NEUROG2,0.0973893864466474,0.828323703840815
NF1,0.52580437416813,0.00292842921226111
NF2,4.20764260419796e-06,0.035803975376862
NFAT5,0.940818472029316,0.000623081113685142
NFATC1,9.15406716708258e-06,-0.215492927210961
NFATC2,8.95538616185051e-05,-0.118959409004776
NFE2,9.24712147393533e-08,0.391206278174709
NFE2L1,2.04820824067942e-05,-0.0472128843661812
NFE2L2,0.000230624548615489,-0.0463314850204961
NFKB1,0.021363802482371,-0.0310067183619482
NFKB2,0.937922853198148,-0.00175919208082931
NFKBIA,0.0126216715910486,-0.0557084624306849
NFKBIB,2.81425182765564e-05,0.0531799566383486
NFKBIE,5.06343531649853e-08,0.204996337816098
NFS1,0.00012083165785934,0.032937272403498
NGFR,1.88885564752111e-08,-0.564410604858341
NHLRC1,0.0685661419586703,0.158604026223369
NKD2,0.000268278384628686,0.478274564891512
NKX2-1,0.476673085871421,0.481784245583166
NKX2-5,0.00265846299318195,1.69839832870089
NKX3-1,0.00804911639207854,-0.123200936860135
NLRP3,5.82311817096964e-05,-0.198996444446171
NME2,5.6518199031037e-05,0.045988541525948
NMNAT2,0.0099786088618835,0.113836014524958
NOD1,0.00606486490019143,-0.0394545768459391
NOL3,4.06943303002854e-06,0.110465928335128
NONO,3.05701483287703e-05,0.027222107067824
NOS1,0.000710797478269421,-0.269449088582959
NOS2,0.0276947015004967,-0.221323809442415
NOS3,0.000193122231700156,-0.146837317574307
NOSIP,0.183862180929282,0.0115063582612573
NOTCH1,0.00033405953707356,0.0701983057076183
NOTCH2,0.000275079002209281,-0.0348027610878274
NOTCH3,1.6034149283839e-05,0.111015252375932
NOX5,0.0559373874999728,0.211645988690447
NPM1,2.36931770984182e-07,-0.0520177071564758
NPTXR,2.52375715402651e-10,-0.228613399958458
NQO1,1.3491733551021e-11,0.283145784173969
NR0B1,0.0506586165519129,-1.25499940596468
NR0B2,0.000417574043061661,1.4411590138857
NR1D1,0.268004898616778,-0.0584777091161404
NR1H3,0.0410361113151183,0.0308468909319948
NR1I2,0.717043867425692,0.0404047057472094
NR2C2,2.18255333156975e-07,-0.0264431242105112
NR2F2,8.98540153278876e-08,-0.180514743080283
NR3C1,7.98904111010271e-20,-0.261545148432196
NR4A1,3.9716227690246e-06,-0.381305710076731
NR5A2,2.75855419160044e-12,-0.210904887048861
NRAS,4.83977184453691e-15,0.112560754747706
NRF1,8.17539870882476e-07,-0.0743703041696899
NT5E,0.0301804894458553,-0.0625026124138182
NTRK1,8.71906419106165e-06,-0.643677464705394
NTRK2,5.90815293404148e-05,-0.241609383603276
NUDT1,1.16946290946566e-06,0.0783295692904633
NUDT16L1,1.36745259297366e-06,0.102131805981108
NUMB,0.235890101965235,0.00633362544193572
NUP62,1.00087513087194e-13,0.0757849862498698
NUSAP1,9.31095371589248e-09,0.495349050918063
OCLN,6.58415271822315e-08,0.224883342565095
ODF2,6.47941661455023e-07,0.0677590360821774
OGG1,2.95137813307855e-06,-0.0957388602695732
OGT,3.79171157518346e-07,-0.0345248860335947
OLR1,0.000645191103939777,0.375646404987455
OPA1,0.0180513749745194,0.0131943662510952
OPTN,3.92676987746422e-06,-0.0833990172309367
ORAI1,3.75045525378776e-08,0.140823294314983
ORC1,5.32283665101586e-09,0.537201783706598
OSTM1,8.36025622828633e-08,-0.0898809570482215
OTUB1,1.24701996772122e-10,0.0579317896842841
OTUD6B,0.69197478565459,0.00400434394364213
OTULIN,0.85075637431669,0.00116148468876398
PA2G4,3.95496506585203e-10,0.0567048684823672
PABPC1,2.49126380366214e-13,0.0850914717376714
PACRG,0.000165241058588354,-0.168675935097693
PACS2,0.0796575638683321,0.0138714729696514
PADI4,0.108540267639273,-0.280449572935487
PAIP1,4.25978849898666e-09,0.0449056119831504
PAIP2,4.86231809627012e-11,-0.0791027802002335
PALB2,0.00502825358380927,0.0431936910870174
PARD6A,0.293444799076128,-0.0570303285999296
PARK7,0.357160899278285,-0.0055861612667556
PARP1,1.1060664235496e-08,0.0983881541234695
PAWR,8.43926991217977e-08,-0.11030781456313
PAX3,0.000710027551900216,-2.4763437224078
PAX6,0.00121559842882091,0.106393310404644
PAX7,0.00230406916603563,2.46843332579746
PAXIP1,1.67643673722579e-05,0.0499076800287876
PBK,2.15568029406976e-06,0.843089451219305
PBX1,8.96949639259288e-20,-0.202592163423312
PBXIP1,7.22603924834091e-08,-0.060227501232557
PCGF1,0.565319466029931,0.00621036567635702
PCK1,0.0566251524055866,-0.341374429835878
PCLAF,2.59484174562669e-09,0.457975460808612
PCM1,0.0210355922431292,-0.0152526625048957
PCNA,2.98694008368068e-14,0.124727356494616
PCNP,5.41487198659972e-05,-0.0392158390623067
PCSK9,8.91332918765582e-07,0.90786373876237
PCYT1A,0.509282331577027,0.0046657137885755
PDCD2,2.01810177700006e-06,0.0311217677298368
PDCD4,0.622676399869564,0.00611791172533049
PDCD6IP,1.45430844586871e-06,-0.0204649445105951
PDE4D,4.28220853592062e-08,-0.183063575301122
PDE5A,4.27944027109985e-24,-0.235048992623579
PDE9A,1.50776787136111e-05,0.0916445166228161
PDGFA,0.00017539566230638,-0.113699846326523
PDGFRA,8.61510887052569e-17,-0.283830372677241
PDGFRB,6.22850970910494e-13,-0.220145192967967
PDHX,9.81254312995615e-05,0.047809432641476
PDLIM2,3.52882093739356e-13,-0.240998091674113
PDZRN3,1.961744824668e-21,-0.286706295698095
PECAM1,2.00785282579632e-09,-0.174832302630966
PEF1,9.40864938206453e-08,-0.0686684605970971
PELI1,0.000770539411839909,-0.0401904384735565
PELI3,3.03224929717999e-14,-0.246683892514465
PER1,8.78582365920582e-09,-0.383585795906434
PER2,0.000250211385050144,-0.0824092176498419
PEX10,0.000133953162888044,0.055569102096102
PEX12,1.85017623935604e-07,-0.109729682409283
PEX5,8.52434283932123e-06,-0.0455123708704619
PEX7,1.20573034791105e-06,0.124361985587988
PFKFB3,0.000433101386112837,0.0939311431697236
PFKP,0.000690052719298597,0.0821264468657965
PGAM2,0.67592953910646,-0.0157827976154534
PGAM5,1.24188662140079e-09,0.0990059270294856
PGK1,3.76539627458374e-26,0.134322873061647
PGR,4.96644069592108e-05,-0.141859518560095
PHB,5.21406306460862e-05,0.0302042320950937
PHF8,3.11294068744495e-12,0.10489270942733
PHGDH,5.47078765461321e-05,0.130720499112425
PHLPP1,0.818448447468153,-0.00292236675450441
PI4K2A,0.467783927195062,-0.00921936563342785
PIAS1,2.33197063710003e-10,-0.110457381615588
PIAS2,0.000232825742320906,0.0368851861142727
PIAS3,2.87778337236623e-11,0.115181597665101
PIAS4,7.2859812836493e-07,0.0794760216548398
PICALM,0.00725890596816628,-0.0257895002165123
PICK1,9.93140166788728e-07,0.0519805622541316
PIK3C2B,0.650964984584305,-0.00540843509447342
PIK3C3,2.61759698492107e-08,-0.0351300196561319
PIK3CA,2.23324587639854e-09,-0.096571332318069
PIK3CG,0.0133340898201298,-0.0556080528852467
PIK3R1,0.180892547061107,-0.0232140469532691
PIK3R2,2.29658274736605e-10,0.165887258306056
PINK1,2.65734136480728e-08,-0.0616473805730862
PIP5K1A,0.0223241123858793,0.0253090779695513
PIP5K1C,0.141404392436805,-0.0279989765203768
PJA1,5.34278903367826e-06,-0.072072045415875
PJA2,1.07725062299481e-13,-0.143372363301766
PKD1,3.14956117393363e-08,-0.128443736837544
PKD2,1.07456296362157e-14,-0.209134828986584
PLCE1,0.0150142995150881,-0.0778869646739873
PLCG1,0.256392287326211,-0.0107370470348482
PLIN1,0.00308145302250773,-0.190645174193664
PLIN2,0.00121001814083402,-0.0736476777547699
PLK1,6.8413840862435e-13,0.615105306808728
PLK2,7.11283461647518e-05,-0.0940108095952681
PLK4,6.76992156117496e-13,0.403750568829501
PLXNC1,0.00748950287812285,-0.0597332132706914
PMAIP1,0.0103483676268167,0.157879710162115
PML,0.274271419957531,0.0144257830483054
PNN,0.0141310404135408,-0.0237811243158745
POLB,0.0288602131605436,0.0254385963858987
POLD4,7.04688060688366e-05,0.0599506669516017
POLG,0.000320448829781298,0.0305579497987334
POLH,0.000552448649439876,0.0295475714311002
POLL,0.216391575415309,0.01347584538938
